file_name,signal_mean,signal_std,signal_skew,signal_kurtosis,zcr_mean,zcr_std,rmse_mean,rmse_std,tempo,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_2_mean,spectral_bandwidth_2_std,spectral_bandwidth_3_mean,spectral_bandwidth_3_std,spectral_bandwidth_4_mean,spectral_bandwidth_4_std,spectral_contrast_1_mean,spectral_contrast_2_mean,spectral_contrast_3_mean,spectral_contrast_4_mean,spectral_contrast_5_mean,spectral_contrast_6_mean,spectral_contrast_7_mean,spectral_contrast_1_std,spectral_contrast_2_std,spectral_contrast_3_std,spectral_contrast_4_std,spectral_contrast_5_std,spectral_contrast_6_std,spectral_contrast_7_std,spectral_rolloff_mean,spectral_rolloff_std,mfccs_1_mean,mfccs_2_mean,mfccs_3_mean,mfccs_4_mean,mfccs_5_mean,mfccs_6_mean,mfccs_7_mean,mfccs_8_mean,mfccs_9_mean,mfccs_10_mean,mfccs_11_mean,mfccs_12_mean,mfccs_13_mean,mfccs_14_mean,mfccs_15_mean,mfccs_16_mean,mfccs_17_mean,mfccs_18_mean,mfccs_19_mean,mfccs_20_mean,mfccs_1_std,mfccs_2_std,mfccs_3_std,mfccs_4_std,mfccs_5_std,mfccs_6_std,mfccs_7_std,mfccs_8_std,mfccs_9_std,mfccs_10_std,mfccs_11_std,mfccs_12_std,mfccs_13_std,mfccs_14_std,mfccs_15_std,mfccs_16_std,mfccs_17_std,mfccs_18_std,mfccs_19_std,mfccs_20_std,chroma_stft_1_mean,chroma_stft_2_mean,chroma_stft_3_mean,chroma_stft_4_mean,chroma_stft_5_mean,chroma_stft_6_mean,chroma_stft_7_mean,chroma_stft_8_mean,chroma_stft_9_mean,chroma_stft_10_mean,chroma_stft_11_mean,chroma_stft_12_mean,chroma_stft_1_std,chroma_stft_2_std,chroma_stft_3_std,chroma_stft_4_std,chroma_stft_5_std,chroma_stft_6_std,chroma_stft_7_std,chroma_stft_8_std,chroma_stft_9_std,chroma_stft_10_std,chroma_stft_11_std,chroma_stft_12_std
classical.00083.wav,0.034,0.047,1.598,1.608,0.051,0.011,0.042,0.022,123.047,788.336,158.037,979.428,148.851,1624.423,182.923,1624.423,182.923,19.907,20.073,25.721,25.342,26.353,22.102,16.335,4.251,4.063,4.771,3.365,3.347,3.384,1.948,1332.394,328.441,-338.835,190.212,-16.311,3.698,-0.438,-8.891,-10.38,-16.368,-13.283,-10.783,-8.637,-8.278,-4.625,-3.802,-4.547,-3.661,-0.946,0.543,-0.257,-1.553,61.928,21.327,26.038,11.957,9.708,7.04,6.16,7.344,6.038,7.419,6.812,7.486,6.437,6.164,8.368,11.327,11.418,8.539,6.517,7.868,0.508,0.176,0.196,0.088,0.226,0.409,0.14,0.217,0.161,0.477,0.201,0.141,0.384,0.132,0.3,0.102,0.236,0.365,0.102,0.288,0.105,0.393,0.226,0.109
classical.00091.wav,0.036,0.049,1.752,1.989,0.153,0.045,0.045,0.02,143.555,2111.156,370.632,1918.196,171.55,2351.044,153.655,2351.044,153.655,17.29,22.053,22.599,26.585,27.371,26.2,38.382,4.353,4.536,4.231,3.927,3.453,3.224,3.61,3988.397,642.888,-251.227,88.746,-41.787,37.92,-12.033,21.635,-5.863,25.715,-5.212,14.296,-7.554,10.476,-4.917,5.282,0.297,3.327,1.267,4.77,-2.081,1.127,56.822,15.151,12.059,8.114,10.601,8.932,11.364,11.519,14.614,14.406,15.606,14.754,15.324,12.775,9.506,7.496,8.281,10.463,11.009,13.716,0.14,0.294,0.117,0.264,0.411,0.167,0.21,0.139,0.346,0.217,0.107,0.278,0.167,0.37,0.156,0.283,0.392,0.165,0.312,0.171,0.363,0.264,0.139,0.352
classical.00019.wav,0.006,0.01,2.699,6.095,0.058,0.033,0.008,0.005,123.047,856.74,373.937,1367.826,288.009,1989.306,249.815,1989.306,249.815,19.113,18.568,23.055,24.892,22.372,21.607,24.497,4.056,4.632,4.967,4.764,4.197,3.817,4.576,1723.639,941.714,-475.786,141.497,-8.478,34.008,0.525,6.05,-0.008,9.539,2.164,7.103,-8.058,-0.112,0.769,3.866,5.325,4.671,6.859,5.389,1.065,-6.488,76.276,35.069,21.727,8.124,12.314,6.168,9.587,14.571,11.574,11.335,12.623,10.909,13.128,12.199,8.93,9.664,9.131,10.998,10.171,11.093,0.347,0.236,0.279,0.46,0.192,0.185,0.161,0.352,0.375,0.223,0.387,0.207,0.376,0.282,0.255,0.38,0.177,0.266,0.172,0.323,0.344,0.189,0.37,0.176
classical.00033.wav,0.01,0.018,4.508,22.172,0.054,0.026,0.012,0.014,123.047,818.333,354.477,1224.121,236.854,1804.267,203.241,1804.267,203.241,17.222,19.574,23.059,23.977,22.911,22.414,23.607,4.523,5.572,5.295,4.262,3.827,3.357,5.205,1611.093,819.782,-429.051,120.78,-1.706,17.948,7.746,-2.054,-3.938,-2.532,-0.589,-0.81,-9.059,-3.68,-0.973,-5.0,-3.802,-2.401,-1.892,-0.308,3.412,3.134,85.558,38.138,26.293,8.517,12.705,8.292,10.764,9.085,7.639,7.49,9.068,10.338,13.511,16.068,12.862,9.5,9.447,7.969,8.392,9.212,0.413,0.287,0.193,0.266,0.341,0.388,0.194,0.3,0.453,0.267,0.211,0.329,0.338,0.281,0.214,0.274,0.33,0.342,0.202,0.25,0.365,0.21,0.261,0.323
classical.00043.wav,0.095,0.127,1.22,0.685,0.051,0.015,0.115,0.054,123.047,1013.938,263.921,1532.659,381.394,2397.121,374.607,2397.121,374.607,17.429,19.367,26.027,25.674,24.237,17.32,14.92,4.229,4.412,5.139,3.981,3.813,3.888,2.174,1538.225,913.504,-249.634,161.597,10.16,-3.066,-0.578,-2.063,-12.196,-8.614,-14.639,-12.05,-12.299,-7.163,-7.878,-2.084,-2.91,-0.86,-3.975,-0.89,-3.994,-3.891,60.412,23.956,26.696,12.884,8.861,7.258,7.804,7.634,6.824,7.322,6.729,7.693,6.599,7.384,8.378,9.928,10.584,10.93,9.792,8.815,0.103,0.058,0.212,0.366,0.139,0.175,0.107,0.249,0.133,0.145,0.467,0.138,0.27,0.083,0.274,0.406,0.143,0.288,0.131,0.361,0.229,0.146,0.414,0.117
classical.00035.wav,0.032,0.048,2.635,5.932,0.061,0.045,0.041,0.025,151.999,945.692,496.547,1137.636,334.475,1652.346,305.193,1652.346,305.193,17.331,15.645,19.446,20.923,22.645,22.008,27.045,4.532,4.015,3.79,3.529,3.611,3.981,6.05,1741.758,965.956,-319.693,166.011,-11.94,27.278,7.826,1.743,-7.856,-2.397,-2.898,-2.516,-11.374,-4.612,-4.491,-7.439,-5.583,-1.875,-1.287,-1.434,-0.499,-4.092,75.229,31.586,33.43,13.295,14.701,8.768,10.274,7.697,9.181,8.318,7.293,10.353,9.026,7.653,7.935,7.391,8.189,7.103,8.302,8.021,0.334,0.39,0.251,0.242,0.332,0.264,0.274,0.285,0.469,0.38,0.257,0.336,0.292,0.369,0.264,0.231,0.331,0.254,0.257,0.273,0.33,0.314,0.25,0.313
jazz.00037.wav,0.086,0.116,1.778,1.99,0.051,0.02,0.107,0.045,95.703,1282.44,354.506,1571.571,321.192,2141.035,298.305,2141.035,298.305,19.828,19.084,22.87,23.232,20.498,17.601,33.915,4.0,4.635,4.589,4.271,3.743,2.749,2.904,2477.484,976.754,-198.487,140.717,-18.421,30.511,-6.69,15.722,-0.728,7.293,-6.587,6.066,-5.122,3.456,-2.835,7.181,-0.31,-2.03,3.129,0.861,1.523,-0.225,46.187,20.959,21.163,15.013,8.837,8.938,7.877,8.067,7.846,7.905,6.961,7.249,8.223,7.843,8.407,9.51,9.433,9.374,10.774,12.705,0.241,0.269,0.27,0.287,0.248,0.417,0.291,0.321,0.275,0.248,0.298,0.249,0.248,0.321,0.289,0.324,0.251,0.375,0.258,0.359,0.28,0.279,0.33,0.25
jazz.00016.wav,0.048,0.07,2.588,5.262,0.07,0.035,0.061,0.036,117.454,1392.764,372.782,1720.073,232.542,2323.549,231.655,2323.549,231.655,18.145,18.435,25.702,26.011,24.388,20.651,34.237,4.638,4.663,4.932,5.049,5.293,5.167,3.703,2692.916,827.659,-259.877,123.187,-6.391,37.57,-2.978,13.058,-14.083,5.31,-11.962,3.525,-9.634,5.333,-7.843,3.258,-0.553,2.888,-0.028,2.098,1.11,2.936,52.877,25.866,19.133,13.563,9.067,10.421,9.285,8.534,8.704,7.254,7.287,8.222,7.762,7.982,11.163,10.479,10.661,12.65,11.697,9.794,0.297,0.198,0.231,0.266,0.199,0.27,0.28,0.202,0.232,0.214,0.232,0.384,0.301,0.251,0.298,0.291,0.243,0.322,0.304,0.231,0.306,0.272,0.273,0.379
jazz.00054.wav,0.132,0.171,1.204,0.442,0.065,0.025,0.162,0.052,151.999,1653.503,501.841,2105.19,438.056,2793.037,378.932,2793.037,378.932,21.205,16.465,21.159,22.515,21.322,18.256,17.242,4.187,3.928,4.119,3.753,3.059,2.615,2.097,3436.759,1420.707,-111.641,121.766,-3.12,20.952,2.544,5.577,-3.244,2.607,-2.302,3.93,-3.64,-0.164,-3.89,0.441,0.261,-0.876,-5.273,-1.606,-2.932,-1.419,41.299,27.383,16.132,11.811,9.384,8.507,7.116,7.545,8.731,6.834,7.772,7.508,7.472,7.074,7.491,6.658,7.517,7.795,7.239,10.049,0.435,0.485,0.182,0.217,0.196,0.347,0.297,0.177,0.317,0.235,0.239,0.211,0.329,0.394,0.151,0.254,0.177,0.333,0.28,0.17,0.34,0.251,0.265,0.208
jazz.00062.wav,0.077,0.103,1.641,1.618,0.068,0.024,0.098,0.034,151.999,1695.69,326.829,2084.024,320.368,2760.033,304.935,2760.033,304.935,19.695,20.403,23.04,22.345,20.898,19.242,16.593,3.763,4.67,4.657,4.41,4.491,3.386,2.385,3462.049,854.916,-168.123,108.287,-14.165,30.451,3.878,4.672,3.19,1.919,-1.142,0.234,-5.254,-2.557,-7.23,2.785,-7.118,-4.677,-4.041,-1.619,-2.02,-5.044,54.126,18.773,23.806,14.774,8.482,7.64,6.671,7.007,6.774,5.952,6.2,6.141,6.141,8.817,6.816,6.028,7.394,7.099,6.781,7.041,0.394,0.241,0.178,0.167,0.243,0.358,0.254,0.358,0.339,0.252,0.315,0.321,0.379,0.268,0.186,0.2,0.269,0.355,0.241,0.331,0.307,0.248,0.351,0.254
jazz.00091.wav,0.034,0.048,1.8,2.556,0.152,0.13,0.041,0.025,117.454,2749.3,1389.348,2803.924,358.178,3407.524,250.637,3407.524,250.637,17.133,17.546,25.874,24.231,23.682,22.1,19.172,4.203,4.585,4.952,5.171,7.652,7.133,6.089,5708.505,2194.291,-299.333,60.761,32.09,25.693,7.443,-1.297,1.859,5.258,-5.539,-3.094,3.65,-2.304,0.898,3.333,7.252,5.924,-8.257,-0.468,1.989,-6.996,59.752,49.885,13.168,12.214,9.801,8.831,8.244,10.655,11.488,13.059,9.368,9.533,10.517,10.455,10.451,9.509,12.145,10.38,9.877,14.625,0.273,0.29,0.227,0.273,0.243,0.239,0.158,0.178,0.224,0.267,0.219,0.189,0.328,0.367,0.26,0.336,0.305,0.326,0.188,0.249,0.271,0.301,0.267,0.252
jazz.00077.wav,0.116,0.156,1.427,1.094,0.131,0.038,0.146,0.055,135.999,2746.834,509.63,2691.684,361.17,3226.713,302.997,3226.713,302.997,22.278,14.507,21.249,20.765,22.101,21.217,18.944,5.034,3.769,5.019,4.944,4.983,3.708,2.959,5777.96,1226.322,-77.017,64.533,-2.856,28.521,4.688,-2.804,-5.939,1.91,-5.197,-2.318,-2.94,-6.155,-0.76,-4.477,-4.152,2.133,0.849,-2.659,-3.328,-8.307,39.854,21.807,17.537,9.43,8.663,6.692,7.789,5.655,6.583,6.008,8.375,7.276,5.842,7.396,7.046,9.947,9.008,8.371,7.786,8.515,0.273,0.257,0.326,0.278,0.379,0.397,0.248,0.251,0.292,0.48,0.313,0.204,0.29,0.21,0.338,0.272,0.317,0.361,0.244,0.284,0.264,0.349,0.266,0.211
jazz.00087.wav,0.037,0.057,2.265,4.527,0.043,0.029,0.046,0.034,135.999,1641.706,716.114,2651.837,558.905,3457.49,392.037,3457.49,392.037,17.954,15.459,18.703,17.507,17.241,16.03,14.53,4.986,4.646,5.266,5.42,3.148,2.02,1.358,3876.609,2460.368,-340.981,89.777,44.569,28.886,16.333,10.616,6.996,0.844,6.094,7.135,5.44,2.739,9.365,5.583,3.781,3.157,0.285,-1.378,-1.593,-1.997,85.259,34.347,20.009,16.396,13.86,13.188,9.727,11.265,9.977,9.472,8.7,8.824,7.164,4.809,4.423,4.233,4.429,4.487,4.027,4.297,0.303,0.397,0.694,0.495,0.342,0.245,0.165,0.224,0.262,0.341,0.291,0.367,0.269,0.251,0.364,0.309,0.319,0.27,0.172,0.241,0.308,0.367,0.288,0.294
jazz.00088.wav,0.074,0.099,1.476,1.217,0.069,0.032,0.092,0.039,129.199,2360.282,644.749,2992.056,481.168,3643.322,335.76,3643.322,335.76,20.286,17.98,22.755,23.648,21.367,18.165,16.382,4.274,5.302,5.399,5.181,3.63,2.226,1.534,5811.05,1934.199,-192.507,80.971,25.695,18.54,14.171,1.257,4.087,-1.415,2.667,5.245,3.724,0.29,7.333,0.88,-1.218,-1.338,1.158,2.675,3.223,-3.01,55.168,21.217,21.458,10.677,8.924,9.04,6.628,8.334,9.134,8.522,9.092,11.763,12.017,11.056,9.289,9.481,7.626,8.395,11.413,11.702,0.252,0.222,0.307,0.274,0.228,0.39,0.271,0.366,0.337,0.307,0.346,0.191,0.315,0.23,0.324,0.321,0.241,0.385,0.243,0.349,0.314,0.303,0.371,0.182
jazz.00020.wav,0.022,0.032,2.307,4.248,0.033,0.023,0.027,0.017,107.666,1009.379,310.665,1600.587,259.301,2210.806,245.324,2210.806,245.324,19.709,20.185,23.068,18.982,18.295,16.694,28.329,4.722,5.693,6.51,5.604,4.763,3.444,2.87,2193.497,861.174,-376.732,119.151,-2.952,48.51,13.166,21.252,0.019,8.012,-0.398,2.38,-0.029,0.903,1.667,-0.145,1.336,-0.194,1.98,2.71,1.764,0.461,57.555,19.798,20.967,9.633,10.317,9.152,9.39,7.286,9.789,7.046,8.033,6.08,7.51,8.654,7.739,9.006,10.425,9.65,8.264,9.238,0.254,0.25,0.24,0.228,0.285,0.285,0.29,0.324,0.33,0.391,0.292,0.25,0.313,0.297,0.31,0.288,0.308,0.317,0.309,0.355,0.306,0.387,0.303,0.289
jazz.00024.wav,0.046,0.066,2.187,3.651,0.093,0.051,0.059,0.029,103.359,1951.433,520.6,2081.762,372.549,2530.255,313.675,2530.255,313.675,19.524,14.634,19.301,20.026,20.621,18.391,37.231,5.061,4.394,4.973,4.774,3.874,2.777,3.003,4245.23,1229.473,-202.585,105.844,-20.556,43.883,-14.273,25.291,-15.588,15.317,-13.287,12.272,-8.763,10.158,-1.858,6.189,0.232,8.043,-3.158,-0.464,-3.585,0.714,54.815,26.021,22.956,13.109,9.313,7.049,8.268,7.887,7.659,7.873,8.016,7.73,8.055,8.453,9.334,10.548,7.947,9.227,8.345,8.161,0.37,0.315,0.34,0.427,0.361,0.312,0.291,0.329,0.342,0.357,0.347,0.4,0.286,0.278,0.281,0.353,0.302,0.295,0.269,0.318,0.316,0.344,0.3,0.319
jazz.00003.wav,0.048,0.07,1.987,3.067,0.045,0.014,0.059,0.036,123.047,768.097,302.496,1043.468,463.143,1637.353,564.53,1637.353,564.53,23.205,16.968,21.762,23.025,24.793,18.697,26.78,4.839,4.45,5.511,5.395,4.673,4.056,7.072,1353.011,601.614,-297.32,193.097,10.209,-1.628,3.388,9.987,-7.245,4.685,-5.383,-2.862,-10.223,0.37,-4.965,3.237,-4.473,-1.892,-2.272,3.883,0.343,-2.222,99.371,29.559,33.632,15.953,12.106,10.162,12.025,8.843,9.399,9.481,7.149,10.045,8.526,7.184,6.419,6.878,7.389,6.233,7.073,7.505,0.227,0.323,0.489,0.238,0.272,0.352,0.439,0.212,0.281,0.221,0.368,0.396,0.181,0.271,0.383,0.169,0.27,0.293,0.315,0.153,0.297,0.173,0.294,0.33
jazz.00019.wav,0.04,0.053,1.431,0.964,0.055,0.02,0.05,0.016,123.047,1281.026,280.436,1694.374,247.734,2292.001,239.084,2292.001,239.084,19.621,18.721,23.869,24.052,23.091,20.534,33.219,4.485,4.877,5.155,4.583,3.898,3.38,1.946,2587.565,765.272,-267.279,129.05,-14.72,41.267,-1.015,22.958,-8.13,11.183,-9.079,11.321,-5.505,13.57,-1.184,1.879,-2.708,3.286,-1.598,0.258,-0.613,4.52,38.48,21.402,19.166,11.463,8.334,7.071,5.742,6.48,6.342,6.209,7.314,9.04,7.402,8.7,9.102,9.356,7.703,9.104,9.426,11.708,0.334,0.298,0.262,0.302,0.327,0.265,0.255,0.17,0.2,0.188,0.176,0.203,0.357,0.324,0.304,0.325,0.34,0.291,0.317,0.195,0.285,0.251,0.208,0.223
jazz.00069.wav,0.089,0.118,1.581,1.397,0.087,0.029,0.112,0.038,151.999,1977.707,423.596,2223.191,371.732,2901.975,353.732,2901.975,353.732,19.089,18.887,22.025,25.022,22.117,20.499,16.685,4.67,5.204,5.591,5.602,4.907,4.385,2.653,3868.141,1115.756,-159.164,91.989,-16.74,27.382,6.129,3.251,7.156,4.034,3.607,3.558,-0.565,-3.718,-4.729,-2.604,-3.299,-3.537,-0.884,-2.308,-0.949,-5.453,55.779,22.942,23.143,14.933,8.909,9.967,9.405,9.822,14.253,9.782,8.622,9.748,9.417,9.312,8.391,6.72,8.264,11.353,12.089,11.191,0.289,0.213,0.258,0.245,0.268,0.209,0.225,0.375,0.248,0.317,0.183,0.193,0.363,0.231,0.319,0.283,0.323,0.257,0.24,0.378,0.221,0.363,0.215,0.235
jazz.00074.wav,0.089,0.133,2.057,3.354,0.096,0.043,0.113,0.07,83.354,2355.155,698.285,2546.388,525.928,3121.162,450.536,3121.162,450.536,21.46,18.622,22.442,22.093,21.581,21.244,18.746,4.669,4.886,5.785,4.729,4.074,4.129,2.627,5060.652,1689.371,-149.182,79.082,2.029,27.62,0.315,1.73,-3.607,-0.153,-5.031,1.245,1.15,-0.612,1.823,-2.055,-6.008,-4.929,-3.959,-3.56,-0.856,-2.185,63.844,27.446,28.607,11.227,10.449,8.576,9.186,6.808,6.536,6.261,6.338,5.966,6.955,5.742,5.994,7.142,8.277,7.995,9.152,9.504,0.223,0.236,0.478,0.305,0.409,0.281,0.265,0.4,0.238,0.214,0.228,0.275,0.275,0.224,0.375,0.234,0.377,0.287,0.237,0.399,0.227,0.26,0.266,0.267
jazz.00083.wav,0.059,0.078,1.373,0.911,0.15,0.061,0.074,0.024,107.666,3325.618,738.159,3152.299,330.431,3577.898,244.152,3577.898,244.152,23.192,14.052,18.792,19.011,18.617,17.078,16.364,4.962,4.057,4.617,4.095,3.253,2.133,1.667,7174.429,1245.842,-125.947,56.632,23.471,23.711,-0.297,7.156,0.182,-0.84,-4.154,-1.89,2.525,0.521,0.922,0.044,2.922,0.134,1.324,0.372,-6.132,-4.946,44.391,22.023,21.335,9.713,8.04,7.811,7.928,6.861,6.798,6.57,7.194,5.944,6.18,6.162,6.948,6.566,6.268,6.26,6.312,6.331,0.346,0.455,0.503,0.495,0.583,0.436,0.404,0.396,0.353,0.35,0.368,0.479,0.229,0.293,0.318,0.272,0.308,0.27,0.248,0.302,0.253,0.262,0.265,0.282
jazz.00067.wav,0.111,0.143,1.287,0.58,0.055,0.025,0.138,0.036,103.359,1349.959,441.644,1565.816,311.095,2090.112,244.806,2090.112,244.806,14.252,19.188,23.575,21.598,19.751,21.747,17.684,3.814,4.407,4.383,4.186,4.276,3.554,2.24,2824.555,1119.626,-177.289,144.356,-17.28,55.699,-21.246,0.36,-1.588,-10.414,-5.186,-0.506,-8.734,3.863,-7.962,-3.013,-2.739,-2.603,-2.223,-1.952,-0.025,0.767,36.342,26.669,22.281,19.66,12.263,12.862,10.867,9.128,8.75,8.474,7.829,8.654,8.301,7.766,7.506,7.188,7.817,10.487,12.384,13.15,0.349,0.273,0.151,0.193,0.164,0.195,0.224,0.276,0.333,0.231,0.206,0.243,0.373,0.311,0.217,0.276,0.233,0.301,0.297,0.332,0.37,0.294,0.297,0.297
jazz.00056.wav,0.161,0.204,0.934,-0.057,0.115,0.044,0.198,0.046,123.047,2959.559,516.538,3035.612,252.17,3487.217,186.645,3487.217,186.645,21.482,13.38,18.023,19.087,18.395,17.814,17.617,4.513,3.561,3.96,3.671,2.857,2.158,1.758,6842.871,999.185,-37.889,65.093,14.329,21.305,7.497,6.318,1.899,6.557,-2.917,5.564,2.439,2.994,0.592,2.011,-1.764,4.521,0.084,-2.027,-3.867,-2.115,35.836,17.695,11.207,9.296,7.35,7.014,7.651,6.915,6.806,6.989,7.373,7.98,7.87,7.604,6.691,6.445,5.801,6.183,7.913,7.828,0.316,0.312,0.389,0.397,0.411,0.424,0.386,0.396,0.387,0.32,0.312,0.421,0.258,0.263,0.317,0.307,0.298,0.321,0.285,0.311,0.306,0.27,0.266,0.321
jazz.00021.wav,0.038,0.052,2.085,3.128,0.181,0.086,0.048,0.02,123.047,2828.268,658.156,2437.426,244.503,2762.653,176.091,2762.653,176.091,18.714,13.169,16.7,17.278,19.088,18.305,41.686,4.679,3.629,4.135,3.846,2.796,1.895,2.881,5803.157,1044.708,-174.68,75.895,-12.799,52.616,-29.401,22.76,-22.363,18.626,-24.712,21.167,-13.806,13.013,-7.863,8.019,-5.967,9.532,-6.002,2.348,-3.352,2.509,37.046,26.092,16.542,8.344,7.674,6.856,7.494,5.59,6.76,6.46,5.232,5.658,5.111,6.304,7.042,7.241,6.637,7.565,8.271,7.653,0.323,0.356,0.395,0.395,0.444,0.554,0.49,0.398,0.458,0.514,0.499,0.352,0.239,0.271,0.278,0.276,0.285,0.324,0.302,0.282,0.294,0.309,0.313,0.258
jazz.00068.wav,0.078,0.118,2.265,4.162,0.061,0.029,0.1,0.063,129.199,1357.535,437.895,1634.747,192.678,2189.069,156.605,2189.069,156.605,15.869,18.326,22.295,22.087,21.119,20.884,19.624,4.171,4.265,4.522,4.444,4.335,4.589,2.896,2777.733,1066.392,-204.456,138.617,-10.798,46.562,-22.315,9.679,-11.098,-17.796,-7.583,-1.612,-7.66,-1.023,-9.982,-6.661,-3.858,-5.075,-2.035,-0.256,-3.177,-2.44,70.141,26.314,21.05,11.105,12.071,9.491,8.324,10.243,7.774,6.405,5.903,5.546,6.686,6.944,6.762,7.327,8.608,7.877,10.101,10.058,0.233,0.188,0.272,0.284,0.278,0.376,0.309,0.326,0.203,0.28,0.355,0.319,0.301,0.221,0.302,0.286,0.258,0.352,0.279,0.342,0.23,0.298,0.335,0.31
jazz.00014.wav,0.032,0.051,2.918,7.946,0.065,0.034,0.039,0.032,129.199,1050.589,429.133,1246.7,264.284,1822.061,257.991,1822.061,257.991,16.57,21.156,27.257,26.401,25.063,22.908,27.836,4.328,4.905,5.965,4.834,5.359,4.985,6.17,1870.608,827.775,-358.277,137.981,-10.983,20.825,1.982,-3.428,-11.526,-3.258,-11.019,-8.427,-7.464,-0.994,-6.71,2.405,-2.635,-0.301,-1.425,-1.701,0.905,4.421,72.013,31.636,23.656,18.576,11.77,11.44,10.643,7.994,8.508,7.105,8.993,8.469,9.926,12.5,11.881,13.238,11.757,12.186,11.991,13.349,0.267,0.106,0.264,0.18,0.292,0.228,0.139,0.213,0.128,0.189,0.17,0.203,0.35,0.119,0.379,0.195,0.373,0.299,0.197,0.313,0.177,0.327,0.249,0.308
jazz.00009.wav,0.071,0.09,1.152,0.31,0.032,0.012,0.085,0.027,112.347,716.97,204.315,1194.141,290.293,1906.874,329.181,1906.874,329.181,25.008,22.578,24.113,25.177,18.889,18.058,30.91,4.661,5.517,4.659,4.262,2.692,2.072,2.848,1089.325,452.206,-296.69,172.366,16.886,18.926,1.371,14.396,1.014,9.516,-7.4,3.515,-7.65,-0.109,-7.932,-3.188,-8.081,-4.067,-0.836,-3.871,-2.822,-6.924,36.162,20.062,15.549,10.202,9.89,9.3,9.518,7.93,8.549,6.999,7.525,7.648,10.013,10.174,8.867,9.54,9.43,8.099,9.363,7.94,0.206,0.368,0.257,0.197,0.241,0.206,0.328,0.281,0.351,0.257,0.259,0.256,0.193,0.373,0.276,0.242,0.314,0.196,0.372,0.295,0.331,0.278,0.3,0.308
jazz.00098.wav,0.048,0.064,1.656,1.525,0.058,0.035,0.06,0.021,161.499,1809.505,535.821,2214.962,329.024,2714.919,241.17,2714.919,241.17,25.626,17.592,20.071,20.852,20.114,17.685,37.895,5.288,4.242,4.975,4.452,3.64,2.348,2.5,4235.954,1309.663,-222.982,102.862,-1.652,45.217,-6.747,25.353,-14.375,24.238,-10.418,11.157,-9.138,6.636,-7.828,9.369,-3.431,2.678,-6.207,0.873,-3.393,-0.377,46.644,21.461,18.79,10.208,9.122,7.453,7.185,6.134,6.67,7.44,6.303,6.382,6.098,5.589,6.081,6.005,5.792,6.385,7.568,7.911,0.377,0.38,0.423,0.335,0.3,0.315,0.314,0.292,0.278,0.322,0.291,0.311,0.329,0.292,0.351,0.285,0.292,0.316,0.29,0.291,0.263,0.301,0.278,0.29
jazz.00076.wav,0.094,0.131,1.815,2.308,0.069,0.028,0.119,0.055,117.454,1690.891,376.671,2057.463,412.142,2759.404,425.86,2759.404,425.86,26.32,20.565,23.711,23.415,21.798,19.3,17.471,5.835,4.725,4.609,4.165,4.099,3.997,2.466,3307.17,1098.777,-154.324,110.696,-22.307,21.169,4.264,4.752,-4.1,-1.006,-6.406,-9.242,-3.632,-5.505,0.547,-0.5,-4.802,-11.205,-3.927,-1.458,-4.403,-10.597,57.902,22.586,27.363,13.23,10.495,9.161,8.525,7.188,9.478,6.719,5.992,5.86,6.516,6.04,5.445,6.525,5.485,6.859,6.669,6.847,0.422,0.309,0.413,0.313,0.394,0.248,0.181,0.294,0.255,0.282,0.199,0.345,0.387,0.258,0.354,0.245,0.361,0.26,0.189,0.296,0.22,0.314,0.171,0.287
jazz.00045.wav,0.081,0.106,1.318,0.749,0.043,0.015,0.1,0.035,123.047,921.89,241.588,1182.398,152.385,1702.657,130.199,1702.657,130.199,17.011,19.942,23.557,22.24,21.707,21.031,29.913,4.204,4.39,3.904,3.929,3.792,3.458,2.745,1739.102,627.771,-231.299,174.379,-19.723,47.348,-1.943,6.657,-1.088,-5.515,-13.739,-3.71,-6.308,-1.505,-2.624,-7.271,-2.309,1.029,-1.11,-8.569,-4.061,-3.922,53.554,19.134,23.21,12.025,8.477,7.172,8.025,6.239,7.671,6.789,7.05,5.689,5.761,5.94,5.978,7.911,6.528,7.567,6.56,7.084,0.38,0.278,0.195,0.256,0.265,0.209,0.179,0.356,0.335,0.268,0.297,0.301,0.342,0.301,0.23,0.278,0.285,0.256,0.196,0.363,0.344,0.283,0.346,0.303
jazz.00052.wav,0.156,0.2,0.966,0.047,0.077,0.044,0.188,0.068,107.666,2270.428,606.982,2589.881,385.549,3115.064,314.43,3115.064,314.43,21.881,16.79,20.997,19.704,19.301,19.514,18.091,4.163,4.243,4.43,4.031,4.012,3.941,2.739,5219.667,1397.425,-91.503,82.659,12.089,36.698,-0.766,13.453,5.65,9.665,-3.749,1.806,1.497,1.262,0.81,4.393,0.56,3.855,-0.3,0.231,1.76,1.665,47.174,24.274,16.466,10.571,11.568,8.055,7.459,5.458,6.401,6.627,6.352,7.446,6.104,8.179,7.765,7.721,7.321,8.45,8.802,7.189,0.44,0.366,0.426,0.381,0.383,0.395,0.332,0.396,0.326,0.348,0.269,0.332,0.37,0.272,0.327,0.291,0.305,0.334,0.263,0.326,0.239,0.32,0.238,0.276
